track,kind,level,key,n_parcels,av_base,pred_total,pred_land,pred_imps,share_report,share_model,run,mode,scenario,act_total,act_land,act_imps,act_prev,act_n,nbhds,area_name,err_total,err_land,err_imps,miss_usd,n_parcels_all,av_base_all,coverage_ratio,coverage_basis,count_ratio,coverage_flag,cell_type,cell_label,actual_scope,mode_lab
com,geo,area,25,548,2358491030,-0.0530000000000007,-0.0530000000000006,-0.0530000000000004,1,0,anchored,anchor_qa,baseline,-0.053,,,9852249530,,,,-0.000000000000000714706072102445,,,-0.00000168562786014015,548,2358491030,0.239386043037016,panel matched AV / report total AV,,TRUE,Commercial area,Com 25,area report,Anchored parcels (QA)
com,geo,area,25,33,110116720,-0.0282656768104942,-0.0530000000000004,0.0102478531856889,0,1,anchored,model_rows,optimistic,-0.053,,,9852249530,,,,0.0247343231895058,,,2723662.54104832,548,2358491030,0.239386043037016,panel matched AV / report total AV,,TRUE,Commercial area,Com 25,area report,Model-sourced parcels (anchored run)
com,geo,area,25,515,2248374310,-0.0529995780427697,-0.0530000000000006,-0.0529983416824814,1,0,anchored,anchor_qa,optimistic,-0.053,,,9852249530,,,,0.000000421957230330172,,,948.717796593112,548,2358491030,0.239386043037016,panel matched AV / report total AV,,TRUE,Commercial area,Com 25,area report,Anchored parcels (QA)
com,geo,area,25,32,109612720,-0.0386652793568831,-0.0530000000000004,-0.0164986342746752,0,1,anchored,model_rows,pessimistic,-0.053,,,9852249530,,,,0.0143347206431169,,,1571267.72013219,548,2358491030,0.239386043037016,panel matched AV / report total AV,,TRUE,Commercial area,Com 25,area report,Model-sourced parcels (anchored run)
com,geo,area,25,516,2248878310,-0.0529994887259956,-0.0530000000000006,-0.0529979902696858,1,0,anchored,anchor_qa,pessimistic,-0.053,,,9852249530,,,,0.000000511274004418028,,,1149.79301900255,548,2358491030,0.239386043037016,panel matched AV / report total AV,,TRUE,Commercial area,Com 25,area report,Anchored parcels (QA)
com,geo,area,30,444,3733342175,-0.3104,-0.3104,-0.3104,1,0,anchored,anchor_qa,baseline,-0.3104,,,12838322086,,,,0,,,0,444,3733342175,0.290796737298806,panel matched AV / report total AV,,TRUE,Commercial area,Com 30,area report,Anchored parcels (QA)
com,geo,area,30,19,69094100,-0.293539465829246,-0.3104,-0.264343273963198,0,1,anchored,model_rows,optimistic,-0.3104,,,12838322086,,,,0.0168605341707536,,,1164963.43404747,444,3733342175,0.290796737298806,panel matched AV / report total AV,,TRUE,Commercial area,Com 30,area report,Model-sourced parcels (anchored run)
com,geo,area,30,425,3664248075,-0.310399769983345,-0.3104,-0.310398392040375,1,0,anchored,anchor_qa,optimistic,-0.3104,,,12838322086,,,,0.000000230016655389242,,,842.83808672797,444,3733342175,0.290796737298806,panel matched AV / report total AV,,TRUE,Commercial area,Com 30,area report,Anchored parcels (QA)
com,geo,area,30,19,69094100,-0.300669511246743,-0.3104,-0.283819913617545,0,1,anchored,model_rows,pessimistic,-0.3104,,,12838322086,,,,0.00973048875325733,,,672319.362966437,444,3733342175,0.290796737298806,panel matched AV / report total AV,,TRUE,Commercial area,Com 30,area report,Model-sourced parcels (anchored run)
com,geo,area,30,425,3664248075,-0.310399867253644,-0.3104,-0.310399072020323,1,0,anchored,anchor_qa,pessimistic,-0.3104,,,12838322086,,,,0.000000132746356351632,,,486.415580724731,444,3733342175,0.290796737298806,panel matched AV / report total AV,,TRUE,Commercial area,Com 30,area report,Anchored parcels (QA)
com,geo,area,35,764,3638246900,-0.0181000000000001,-0.0181000000000002,-0.0180999999999999,1,0,anchored,anchor_qa,baseline,-0.0181,,,10398097170,,,,-0.000000000000000114491749414469,,,-0.00000041654925238277,764,3638246900,0.349895451111658,panel matched AV / report total AV,,TRUE,Commercial area,Com 35,area report,Anchored parcels (QA)
com,geo,area,35,11,40648700,0.0270481717447011,-0.0181000000000003,0.0474787402777508,0,1,anchored,model_rows,optimistic,-0.0181,,,10398097170,,,,0.0451481717447011,,,1835214.48879883,764,3638246900,0.349895451111658,panel matched AV / report total AV,,TRUE,Commercial area,Com 35,area report,Model-sourced parcels (anchored run)
com,geo,area,35,753,3597598200,-0.0180999817715218,-0.0181000000000001,-0.0180999615010509,1,0,anchored,anchor_qa,optimistic,-0.0181,,,10398097170,,,,0.0000000182284781678754,,,65.5787402454879,764,3638246900,0.349895451111658,panel matched AV / report total AV,,TRUE,Commercial area,Com 35,area report,Anchored parcels (QA)
com,geo,area,35,11,40648700,0.00795574490955242,-0.0181000000000003,0.0197465586121419,0,1,anchored,model_rows,pessimistic,-0.0181,,,10398097170,,,,0.0260557449095524,,,1059132.15810492,764,3638246900,0.349895451111658,panel matched AV / report total AV,,TRUE,Commercial area,Com 35,area report,Model-sourced parcels (anchored run)
com,geo,area,35,753,3597598200,-0.0180999894800485,-0.0181000000000001,-0.0180999777816298,1,0,anchored,anchor_qa,pessimistic,-0.0181,,,10398097170,,,,0.0000000105199514620347,,,37.8465584439033,764,3638246900,0.349895451111658,panel matched AV / report total AV,,TRUE,Commercial area,Com 35,area report,Anchored parcels (QA)
com,geo,area,36,1,622000,0.230104180064309,0.032,,0,1,anchored,model_rows,baseline,0.032,,,5670339032,,,,0.198104180064309,,,123220.8,410,1171604902,0.206619903217103,panel matched AV / report total AV,,TRUE,Commercial area,Com 36,area report,Model-sourced parcels (anchored run)
com,geo,area,36,409,1170982902,0.0319999999999994,0.0319999999999994,0.0319999999999991,1,0,anchored,anchor_qa,baseline,0.032,,,5670339032,,,,-0.000000000000000638378239159465,,,-0.0000007475300030646,410,1171604902,0.206619903217103,panel matched AV / report total AV,,TRUE,Commercial area,Com 36,area report,Anchored parcels (QA)
com,geo,area,36,14,45652300,0.0703463009860859,0.0319999999999996,0.109335478985488,0,1,anchored,model_rows,optimistic,0.032,,,5670339032,,,,0.0383463009860859,,,1750596.83650709,410,1171604902,0.206619903217103,panel matched AV / report total AV,,TRUE,Commercial area,Com 36,area report,Model-sourced parcels (anchored run)
com,geo,area,36,396,1125952602,0.0319999999999996,0.0319999999999994,0.0319999999999994,1,0,anchored,anchor_qa,optimistic,0.032,,,5670339032,,,,-0.000000000000000416333634234434,,,-0.000000468771938766377,410,1171604902,0.206619903217103,panel matched AV / report total AV,,TRUE,Commercial area,Com 36,area report,Anchored parcels (QA)
com,geo,area,36,14,45652300,0.0558938611275028,0.0319999999999996,0.080188303632694,0,1,anchored,model_rows,pessimistic,0.032,,,5670339032,,,,0.0238938611275028,,,1090809.7163511,410,1171604902,0.206619903217103,panel matched AV / report total AV,,TRUE,Commercial area,Com 36,area report,Model-sourced parcels (anchored run)
com,geo,area,36,396,1125952602,0.0319999999999996,0.0319999999999994,0.0319999999999994,1,0,anchored,anchor_qa,pessimistic,0.032,,,5670339032,,,,-0.000000000000000416333634234434,,,-0.000000468771938766377,410,1171604902,0.206619903217103,panel matched AV / report total AV,,TRUE,Commercial area,Com 36,area report,Anchored parcels (QA)
com,geo,area,40,1,1908000,0.0880702515723266,-0.00630000000000042,,0,1,anchored,model_rows,baseline,-0.0063,,,4022072308,,,,0.0943702515723266,,,180058.439999999,493,1143423150,0.284287069560063,panel matched AV / report total AV,,TRUE,Commercial area,Com 40,area report,Model-sourced parcels (anchored run)
com,geo,area,40,492,1141515150,-0.00629999999999997,-0.00629999999999986,-0.00629999999999997,1,0,anchored,anchor_qa,baseline,-0.0063,,,4022072308,,,,0.0000000000000000277555756156289,,,0.000000031683410062211,493,1143423150,0.284287069560063,panel matched AV / report total AV,,TRUE,Commercial area,Com 40,area report,Anchored parcels (QA)
com,geo,area,40,44,59744980,0.0368735684832882,-0.00629999999999964,0.0650473206088902,0,1,anchored,model_rows,optimistic,-0.0063,,,4022072308,,,,0.0431735684832882,,,2579403.98556268,493,1143423150,0.284287069560063,panel matched AV / report total AV,,TRUE,Commercial area,Com 40,area report,Model-sourced parcels (anchored run)
com,geo,area,40,449,1083678170,-0.0062996325468071,-0.00629999999999986,-0.00629764833923097,1,0,anchored,anchor_qa,optimistic,-0.0063,,,4022072308,,,,0.000000367453192900991,,,398.201003643602,493,1143423150,0.284287069560063,panel matched AV / report total AV,,TRUE,Commercial area,Com 40,area report,Anchored parcels (QA)
com,geo,area,40,44,59744980,0.0198906492363062,-0.00629999999999964,0.0369818669770381,0,1,anchored,model_rows,pessimistic,-0.0063,,,4022072308,,,,0.0261906492363062,,,1564759.81481013,493,1143423150,0.284287069560063,panel matched AV / report total AV,,TRUE,Commercial area,Com 40,area report,Model-sourced parcels (anchored run)
com,geo,area,40,449,1083678170,-0.00629978793678043,-0.00629999999999986,-0.00629864281828607,1,0,anchored,anchor_qa,pessimistic,-0.0063,,,4022072308,,,,0.000000212063219567904,,,229.808281705654,493,1143423150,0.284287069560063,panel matched AV / report total AV,,TRUE,Commercial area,Com 40,area report,Anchored parcels (QA)
com,geo,area,45,522,868692800,0.0283999999999998,0.0283999999999998,0.0284,1,0,anchored,anchor_qa,baseline,0.0284,,,3966422800,,,,-0.000000000000000242861286636753,,,-0.000000210971851100084,522,868692800,0.219011649489308,panel matched AV / report total AV,,TRUE,Commercial area,Com 45,area report,Anchored parcels (QA)
com,geo,area,45,508,846268200,0.0341002526842216,0.0283999999999998,0.045684956063732,0,1,anchored,model_rows,optimistic,0.0284,,,3966422800,,,,0.00570025268422157,,,4823942.57862135,522,868692800,0.219011649489308,panel matched AV / report total AV,,TRUE,Commercial area,Com 45,area report,Model-sourced parcels (anchored run)
com,geo,area,45,14,22424600,0.0284,0.0284,0.0284,1,0,anchored,anchor_qa,optimistic,0.0284,,,3966422800,,,,-0.0000000000000000208166817117217,,,-0.000000000466805760712674,522,868692800,0.219011649489308,panel matched AV / report total AV,,TRUE,Commercial area,Com 45,area report,Anchored parcels (QA)
com,geo,area,45,508,846268200,0.0317000967991956,0.0283999999999998,0.0384069297520886,0,1,anchored,model_rows,pessimistic,0.0284,,,3966422800,,,,0.00330009679919561,,,2792766.97808103,522,868692800,0.219011649489308,panel matched AV / report total AV,,TRUE,Commercial area,Com 45,area report,Model-sourced parcels (anchored run)
com,geo,area,45,14,22424600,0.0284,0.0284,0.0284,1,0,anchored,anchor_qa,pessimistic,0.0284,,,3966422800,,,,-0.0000000000000000208166817117217,,,-0.000000000466805760712674,522,868692800,0.219011649489308,panel matched AV / report total AV,,TRUE,Commercial area,Com 45,area report,Anchored parcels (QA)
com,specialty,spec,100,4489,33831464306,0.0140113212699708,0.014029732231867,0.0139995886244373,0,1,anchored,model_rows,baseline,-0.0575,-0.0605,-0.0565,99936970398,,,,0.0715113212699708,0.074529732231867,0.0704995886244373,2419332713.01992,4489,33831464306,0.338528015921094,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,100,4489,33831464306,-0.0156375277472868,-0.00990138254696193,-0.0192929673025394,0,1,anchored,model_rows,optimistic,-0.0575,-0.0605,-0.0565,99936970398,,,,0.0418624722527132,0.0505986174530381,0.0372070326974606,1416268735.77858,4489,33831464306,0.338528015921094,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,100,4489,33831464306,-0.0357763081886453,-0.00935879185211508,-0.05261124363669,0,1,anchored,model_rows,pessimistic,-0.0575,-0.0605,-0.0565,99936970398,,,,0.0217236918113547,0.0511412081478849,0.00388875636330999,734944304.110391,4489,33831464306,0.338528015921094,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 100,countywide specialty report,Model-sourced parcels (anchored run)
com,specialty,spec,250,62,1922590400,0.00169424435902821,0.00552280590603771,-0.0296390878456755,0,1,anchored,model_rows,baseline,0.0043,,,8724260000,,,,-0.00260575564097179,,,-5009800.78007822,62,1922590400,0.220372891225158,panel matched AV / report total AV,,FALSE,Commercial specialty,Spec 250,countywide specialty report,Model-sourced parcels (anchored run)
